houseNumberId,houseNumberLabel,houseNumberGeomWKT
https://www.openstreetmap.org/node/4294770433,4,POINT(2.377176 48.893736)
https://www.openstreetmap.org/node/4294770434,4 bis,POINT(2.377207 48.893762)
https://www.openstreetmap.org/node/4294774622,50,POINT(2.401899 48.854851)
https://www.openstreetmap.org/node/4303161833,1,POINT(2.382060 48.876091)
https://www.openstreetmap.org/node/4303161834,2,POINT(2.377023 48.875295)
https://www.openstreetmap.org/node/4303161835,2,POINT(2.382116 48.876167)
https://www.openstreetmap.org/node/4303161836,28,POINT(2.392143 48.882132)
https://www.openstreetmap.org/node/4303161837,4,POINT(2.377278 48.875332)
https://www.openstreetmap.org/node/4303161838,4,POINT(2.381893 48.876249)
https://www.openstreetmap.org/node/4303161839,47,POINT(2.392240 48.881910)
https://www.openstreetmap.org/node/4303161840,5,POINT(2.377526 48.875445)
https://www.openstreetmap.org/node/4303161841,6,POINT(2.377410 48.875351)
https://www.openstreetmap.org/node/4309641757,116,POINT(2.394260 48.869834)
https://www.openstreetmap.org/node/4314256811,16;18,POINT(2.359848 48.884973)
https://www.openstreetmap.org/node/4314601931,88,POINT(2.342998 48.892824)
https://www.openstreetmap.org/node/4314628828,92,POINT(2.342682 48.892869)
https://www.openstreetmap.org/node/4314628829,94,POINT(2.342536 48.892890)
https://www.openstreetmap.org/node/4314637151,1,POINT(2.343549 48.892780)
https://www.openstreetmap.org/node/4314953421,43,POINT(2.403498 48.848111)
https://www.openstreetmap.org/node/4314953422,43,POINT(2.403580 48.848106)
https://www.openstreetmap.org/node/4317979734,98,POINT(2.345095 48.890949)
https://www.openstreetmap.org/node/4330038093,18,POINT(2.330526 48.897042)
https://www.openstreetmap.org/node/4331460048,16,POINT(2.330702 48.897055)
https://www.openstreetmap.org/node/4331460049,14,POINT(2.330948 48.897052)
https://www.openstreetmap.org/node/4332511492,197,POINT(2.375884 48.891283)
https://www.openstreetmap.org/node/433255579,27,POINT(2.391979 48.868883)
https://www.openstreetmap.org/node/433366341,118/130,POINT(2.383379 48.886013)
https://www.openstreetmap.org/node/4340407980,114,POINT(2.339899 48.893236)
https://www.openstreetmap.org/node/4341598849,16-18,POINT(2.397712 48.866633)
https://www.openstreetmap.org/node/4341598850,33 bis,POINT(2.407035 48.851408)
https://www.openstreetmap.org/node/4343342633,8;10;12,POINT(2.340921 48.898606)
https://www.openstreetmap.org/node/4343342637,10,POINT(2.341284 48.898614)
https://www.openstreetmap.org/node/4349948209,58,POINT(2.340563 48.895090)
https://www.openstreetmap.org/node/4350854485,10,POINT(2.289048 48.881374)
https://www.openstreetmap.org/node/4350970393,220,POINT(2.285589 48.878927)
https://www.openstreetmap.org/node/4350970394,222,POINT(2.285474 48.878865)
https://www.openstreetmap.org/node/4350970395,224,POINT(2.285382 48.878815)
https://www.openstreetmap.org/node/4350970396,226,POINT(2.285220 48.878728)
https://www.openstreetmap.org/node/4350970397,228,POINT(2.285093 48.878659)
https://www.openstreetmap.org/node/4350970398,230,POINT(2.284954 48.878582)
https://www.openstreetmap.org/node/4350970399,7 Bis,POINT(2.285942 48.880222)
https://www.openstreetmap.org/node/4350970400,8,POINT(2.288695 48.881188)
https://www.openstreetmap.org/node/4351261435,77,POINT(2.285224 48.880082)
https://www.openstreetmap.org/node/4351261436,81,POINT(2.284963 48.879516)
https://www.openstreetmap.org/node/4351261437,91,POINT(2.284685 48.878879)
https://www.openstreetmap.org/node/4351261438,93,POINT(2.284650 48.878798)
https://www.openstreetmap.org/node/4351261439,95,POINT(2.284583 48.878644)
https://www.openstreetmap.org/node/4351261440,97,POINT(2.284516 48.878490)
https://www.openstreetmap.org/node/4351261441,99,POINT(2.284417 48.878340)
https://www.openstreetmap.org/node/4353478099,4,POINT(2.407434 48.869884)
https://www.openstreetmap.org/node/4354607529,21,POINT(2.286080 48.881309)
https://www.openstreetmap.org/node/4354607530,71,POINT(2.285235 48.880280)
https://www.openstreetmap.org/node/4355994891,146,POINT(2.315837 48.888644)
https://www.openstreetmap.org/node/4355994893,77,POINT(2.319624 48.884452)
https://www.openstreetmap.org/node/4356230077,89,POINT(2.341810 48.896666)
https://www.openstreetmap.org/node/4357414786,10,POINT(2.293608 48.883989)
https://www.openstreetmap.org/node/4357414787,2,POINT(2.288420 48.883164)
https://www.openstreetmap.org/node/4357414788,4,POINT(2.288467 48.883131)
https://www.openstreetmap.org/node/4357415889,6,POINT(2.288613 48.883021)
https://www.openstreetmap.org/node/4357415890,8,POINT(2.288765 48.882913)
https://www.openstreetmap.org/node/4357415891,8,POINT(2.293446 48.883913)
https://www.openstreetmap.org/node/4360143536,2,POINT(2.340939 48.898227)
https://www.openstreetmap.org/node/4360143537,4,POINT(2.340933 48.898349)
https://www.openstreetmap.org/node/4360143538,6,POINT(2.340927 48.898477)
https://www.openstreetmap.org/node/4360143539,12,POINT(2.341334 48.898753)
https://www.openstreetmap.org/node/4360143543,8,POINT(2.341346 48.898476)
https://www.openstreetmap.org/node/4360143548,14,POINT(2.340914 48.898756)
https://www.openstreetmap.org/node/4360143549,16,POINT(2.340904 48.898935)
https://www.openstreetmap.org/node/4360143563,9 - 47,POINT(2.343854 48.898660)
https://www.openstreetmap.org/node/4362418084,31,POINT(2.407252 48.850778)
https://www.openstreetmap.org/node/4363802543,33,POINT(2.369328 48.886744)
https://www.openstreetmap.org/node/4363802544,33 bis,POINT(2.369415 48.886824)
https://www.openstreetmap.org/node/4363802545,35,POINT(2.369514 48.886981)
https://www.openstreetmap.org/node/4363802546,20,POINT(2.370058 48.887062)
https://www.openstreetmap.org/node/4363802547,39,POINT(2.369957 48.887387)
https://www.openstreetmap.org/node/4363802550,11,POINT(2.371898 48.890888)
https://www.openstreetmap.org/node/4363802551,28,POINT(2.372237 48.890927)
https://www.openstreetmap.org/node/4363802552,11 bis,POINT(2.371951 48.891004)
https://www.openstreetmap.org/node/4363802553,17,POINT(2.371834 48.891590)
https://www.openstreetmap.org/node/4363802554,17 bis,POINT(2.372060 48.891745)
https://www.openstreetmap.org/node/4363802555,17 ter,POINT(2.372305 48.891896)
https://www.openstreetmap.org/node/4363802556,32,POINT(2.372474 48.891579)
https://www.openstreetmap.org/node/4363802559,44,POINT(2.372773 48.892313)
https://www.openstreetmap.org/node/4363802560,48,POINT(2.372879 48.892546)
https://www.openstreetmap.org/node/4364282596,24,POINT(2.320207 48.883911)
https://www.openstreetmap.org/node/4373318212,99,POINT(2.318412 48.883018)
https://www.openstreetmap.org/node/4375379801,26,POINT(2.360209 48.886868)
https://www.openstreetmap.org/node/4375586703,1 bis,POINT(2.300325 48.887111)
https://www.openstreetmap.org/node/4375586704,11,POINT(2.299296 48.887063)
https://www.openstreetmap.org/node/4375586705,13,POINT(2.299108 48.887007)
https://www.openstreetmap.org/node/4375586706,15,POINT(2.298978 48.887001)
https://www.openstreetmap.org/node/4375586707,17,POINT(2.298714 48.887036)
https://www.openstreetmap.org/node/4375586708,28,POINT(2.298960 48.887155)
https://www.openstreetmap.org/node/4375586709,3,POINT(2.300137 48.887102)
https://www.openstreetmap.org/node/4375586710,30,POINT(2.298817 48.887149)
https://www.openstreetmap.org/node/4375586711,8,POINT(2.297492 48.886003)
https://www.openstreetmap.org/node/4375586712,86,POINT(2.300336 48.886736)
https://www.openstreetmap.org/node/4375586713,88,POINT(2.300173 48.886679)
https://www.openstreetmap.org/node/4375586714,90,POINT(2.300013 48.886623)
https://www.openstreetmap.org/node/4375586715,92,POINT(2.299875 48.886572)
https://www.openstreetmap.org/node/4375586716,94,POINT(2.299505 48.886762)
https://www.openstreetmap.org/node/4375606406,57,POINT(2.345959 48.894857)
https://www.openstreetmap.org/node/4383615339,3b,POINT(2.329645 48.890280)
https://www.openstreetmap.org/node/4383615346,1b,POINT(2.329440 48.890194)
https://www.openstreetmap.org/node/4383615349,1,POINT(2.329320 48.890143)
https://www.openstreetmap.org/node/4396519636,11,POINT(2.325114 48.888795)
https://www.openstreetmap.org/node/4396519637,13,POINT(2.325744 48.888460)
https://www.openstreetmap.org/node/4396519638,21,POINT(2.325810 48.888892)
https://www.openstreetmap.org/node/4396519639,23,POINT(2.325906 48.888945)
https://www.openstreetmap.org/node/4396519640,27,POINT(2.326029 48.889311)
https://www.openstreetmap.org/node/4396519641,29,POINT(2.326062 48.889411)
https://www.openstreetmap.org/node/4396519642,3,POINT(2.324406 48.888543)
https://www.openstreetmap.org/node/4396519643,3,POINT(2.325811 48.889886)
https://www.openstreetmap.org/node/4396519644,31,POINT(2.326099 48.889518)
https://www.openstreetmap.org/node/4396519645,33,POINT(2.326142 48.889647)
https://www.openstreetmap.org/node/4396519646,5,POINT(2.324498 48.888612)
https://www.openstreetmap.org/node/4396519647,72,POINT(2.324922 48.887994)
https://www.openstreetmap.org/node/4396519648,9,POINT(2.324201 48.888826)
https://www.openstreetmap.org/node/4396519649,96,POINT(2.323012 48.889099)
https://www.openstreetmap.org/node/4396617166,104,POINT(2.322206 48.889564)
https://www.openstreetmap.org/node/4396617167,15,POINT(2.322398 48.890339)
https://www.openstreetmap.org/node/4396617168,16,POINT(2.323358 48.890087)
https://www.openstreetmap.org/node/4396617169,19,POINT(2.322576 48.890490)
https://www.openstreetmap.org/node/4396617170,20,POINT(2.323466 48.890170)
https://www.openstreetmap.org/node/4396617171,21,POINT(2.322646 48.890548)
https://www.openstreetmap.org/node/4396617172,22,POINT(2.323538 48.890224)
https://www.openstreetmap.org/node/4396617173,22,POINT(2.322634 48.890394)
https://www.openstreetmap.org/node/4396617174,23,POINT(2.322716 48.890606)
https://www.openstreetmap.org/node/4396617175,24,POINT(2.323615 48.890284)
https://www.openstreetmap.org/node/4396617176,24,POINT(2.322709 48.890456)
https://www.openstreetmap.org/node/4396617177,25,POINT(2.322776 48.890656)
https://www.openstreetmap.org/node/4396617178,26,POINT(2.323718 48.890363)
https://www.openstreetmap.org/node/4396617179,26,POINT(2.322786 48.890520)
https://www.openstreetmap.org/node/4396617180,27,POINT(2.322832 48.890703)
https://www.openstreetmap.org/node/4396617181,28,POINT(2.322847 48.890571)
https://www.openstreetmap.org/node/4396617182,29,POINT(2.322890 48.890752)
https://www.openstreetmap.org/node/4396617183,30,POINT(2.322913 48.890626)
https://www.openstreetmap.org/node/4396617184,31,POINT(2.322917 48.890774)
https://www.openstreetmap.org/node/4396617185,32,POINT(2.322984 48.890687)
https://www.openstreetmap.org/node/4396617186,33,POINT(2.322975 48.890822)
https://www.openstreetmap.org/node/4396617187,35,POINT(2.325442 48.890456)
https://www.openstreetmap.org/node/4396617188,37,POINT(2.325475 48.890481)
https://www.openstreetmap.org/node/4396617289,39,POINT(2.324274 48.890924)
https://www.openstreetmap.org/node/4396650335,29,POINT(2.322158 48.890958)
https://www.openstreetmap.org/node/4396650336,31,POINT(2.322190 48.890988)
https://www.openstreetmap.org/node/4396650337,58,POINT(2.321007 48.890451)
https://www.openstreetmap.org/node/4396650338,80,POINT(2.321614 48.891191)
https://www.openstreetmap.org/node/4397014383,1,POINT(2.320349 48.890758)
https://www.openstreetmap.org/node/4397014384,1,POINT(2.319818 48.891031)
https://www.openstreetmap.org/node/4397014385,10,POINT(2.320665 48.890951)
https://www.openstreetmap.org/node/4397014386,10,POINT(2.320223 48.891322)
https://www.openstreetmap.org/node/4397014387,12,POINT(2.320736 48.891036)
https://www.openstreetmap.org/node/4397014388,12,POINT(2.320270 48.891377)
https://www.openstreetmap.org/node/4397014989,132,POINT(2.320499 48.890548)
https://www.openstreetmap.org/node/4397014990,14,POINT(2.320324 48.891440)
https://www.openstreetmap.org/node/4397014991,2,POINT(2.319961 48.891019)
https://www.openstreetmap.org/node/4397014992,24,POINT(2.321708 48.891758)
https://www.openstreetmap.org/node/4397014993,26,POINT(2.321889 48.891797)
https://www.openstreetmap.org/node/4397014994,3,POINT(2.319859 48.891079)
https://www.openstreetmap.org/node/4397014995,4,POINT(2.320026 48.891094)
https://www.openstreetmap.org/node/4397014996,4,POINT(2.319607 48.891304)
https://www.openstreetmap.org/node/4397014997,5,POINT(2.320460 48.890890)
https://www.openstreetmap.org/node/4397014998,5,POINT(2.319918 48.891147)
https://www.openstreetmap.org/node/4397014999,57,POINT(2.321058 48.890702)
https://www.openstreetmap.org/node/4397015000,59,POINT(2.321126 48.890784)
https://www.openstreetmap.org/node/4397015001,6,POINT(2.320115 48.891197)
https://www.openstreetmap.org/node/4397015002,61,POINT(2.321162 48.890829)
https://www.openstreetmap.org/node/4397015003,63,POINT(2.321204 48.890879)
https://www.openstreetmap.org/node/4397015004,7,POINT(2.319988 48.891229)
https://www.openstreetmap.org/node/4397015005,8,POINT(2.320614 48.890890)
https://www.openstreetmap.org/node/4397015006,8,POINT(2.320180 48.891273)
https://www.openstreetmap.org/node/4397015007,9,POINT(2.320049 48.891299)
https://www.openstreetmap.org/node/4397072684,28,POINT(2.324396 48.891341)
https://www.openstreetmap.org/node/4397072685,42,POINT(2.323751 48.891546)
https://www.openstreetmap.org/node/4397072686,51,POINT(2.326597 48.890999)
https://www.openstreetmap.org/node/4397072687,53,POINT(2.326648 48.891149)
https://www.openstreetmap.org/node/4397072688,8,POINT(2.325846 48.890878)
https://www.openstreetmap.org/node/4405316135,67,POINT(2.326930 48.891992)
https://www.openstreetmap.org/node/4405331293,1,POINT(2.324763 48.892581)
https://www.openstreetmap.org/node/4405331294,1,POINT(2.327331 48.893380)
https://www.openstreetmap.org/node/4405331295,104,POINT(2.322591 48.892381)
https://www.openstreetmap.org/node/4405331296,114 bis,POINT(2.323094 48.892997)
https://www.openstreetmap.org/node/4405331297,114,POINT(2.322972 48.892847)
https://www.openstreetmap.org/node/4405331298,116,POINT(2.323203 48.893130)
https://www.openstreetmap.org/node/4405331299,118,POINT(2.323287 48.893233)
https://www.openstreetmap.org/node/4405331300,2,POINT(2.325511 48.893561)
https://www.openstreetmap.org/node/4405331301,4,POINT(2.325569 48.893661)
https://www.openstreetmap.org/node/4405331302,6,POINT(2.325614 48.893737)
https://www.openstreetmap.org/node/4405331303,7 bis,POINT(2.325153 48.893272)
https://www.openstreetmap.org/node/4405358921,101,POINT(2.322794 48.892848)
https://www.openstreetmap.org/node/4405358922,16,POINT(2.320572 48.891730)
https://www.openstreetmap.org/node/4405358923,18,POINT(2.320638 48.891810)
https://www.openstreetmap.org/node/4405358924,20,POINT(2.320715 48.891904)
https://www.openstreetmap.org/node/4405358925,22,POINT(2.320768 48.891969)
https://www.openstreetmap.org/node/4405358926,24,POINT(2.320840 48.892055)
https://www.openstreetmap.org/node/4405358927,26,POINT(2.320919 48.892151)
https://www.openstreetmap.org/node/4405358928,28,POINT(2.321015 48.892268)
https://www.openstreetmap.org/node/4405358929,30,POINT(2.321104 48.892376)
https://www.openstreetmap.org/node/4405358930,32,POINT(2.321185 48.892474)
https://www.openstreetmap.org/node/4405358931,34,POINT(2.321249 48.892551)
https://www.openstreetmap.org/node/4405358932,36,POINT(2.321302 48.892615)
https://www.openstreetmap.org/node/4405358933,38,POINT(2.321355 48.892680)
https://www.openstreetmap.org/node/4405358934,40,POINT(2.321454 48.892800)
https://www.openstreetmap.org/node/4405358935,42,POINT(2.321513 48.892872)
https://www.openstreetmap.org/node/4405358936,46,POINT(2.321639 48.893025)
https://www.openstreetmap.org/node/4405358937,48,POINT(2.321695 48.893093)
https://www.openstreetmap.org/node/4405358938,50,POINT(2.321743 48.893151)
https://www.openstreetmap.org/node/4405358939,52,POINT(2.321773 48.893187)
https://www.openstreetmap.org/node/4405358940,52 bis,POINT(2.321895 48.893335)
https://www.openstreetmap.org/node/4405358941,54,POINT(2.322001 48.893463)
https://www.openstreetmap.org/node/4405358942,56,POINT(2.322062 48.893537)
https://www.openstreetmap.org/node/4405358943,62,POINT(2.322398 48.893162)
https://www.openstreetmap.org/node/4408483672,11,POINT(2.320306 48.891598)
https://www.openstreetmap.org/node/4408483673,13,POINT(2.320350 48.891651)
https://www.openstreetmap.org/node/4408483674,15,POINT(2.320418 48.891733)
https://www.openstreetmap.org/node/4408483675,17,POINT(2.320482 48.891811)
https://www.openstreetmap.org/node/4408483676,19,POINT(2.320544 48.891886)
https://www.openstreetmap.org/node/4408483677,2,POINT(2.318746 48.891723)
https://www.openstreetmap.org/node/4408483678,21,POINT(2.320598 48.891952)
https://www.openstreetmap.org/node/4408483679,23,POINT(2.320658 48.892024)
https://www.openstreetmap.org/node/4408483680,25,POINT(2.320707 48.892101)
https://www.openstreetmap.org/node/4408483681,27,POINT(2.320769 48.892159)
https://www.openstreetmap.org/node/4408483682,29,POINT(2.320863 48.892291)
https://www.openstreetmap.org/node/4408483683,31,POINT(2.320998 48.892436)
https://www.openstreetmap.org/node/4408483684,33,POINT(2.321072 48.892525)
https://www.openstreetmap.org/node/4408483685,35,POINT(2.321128 48.892593)
https://www.openstreetmap.org/node/4408483686,37 bis,POINT(2.321362 48.892876)
https://www.openstreetmap.org/node/4408483687,37,POINT(2.321233 48.892721)
https://www.openstreetmap.org/node/4408483688,39,POINT(2.321519 48.893067)
https://www.openstreetmap.org/node/4408484789,41,POINT(2.320491 48.892895)
https://www.openstreetmap.org/node/4408484790,43,POINT(2.321566 48.893123)
https://www.openstreetmap.org/node/4408484791,45,POINT(2.321620 48.893190)
https://www.openstreetmap.org/node/4408484792,47,POINT(2.321680 48.893263)
https://www.openstreetmap.org/node/4408484793,49,POINT(2.321736 48.893329)
https://www.openstreetmap.org/node/4408484794,51,POINT(2.321801 48.893403)
https://www.openstreetmap.org/node/4408484795,53,POINT(2.321876 48.893496)
https://www.openstreetmap.org/node/4408599518,1,POINT(2.325362 48.893607)
https://www.openstreetmap.org/node/4408599519,1,POINT(2.324240 48.893801)
https://www.openstreetmap.org/node/4408599520,103,POINT(2.327653 48.894142)
https://www.openstreetmap.org/node/4408599521,11 bis,POINT(2.325729 48.894234)
https://www.openstreetmap.org/node/4408599522,11,POINT(2.325699 48.894182)
https://www.openstreetmap.org/node/4408599523,15,POINT(2.325811 48.894374)
https://www.openstreetmap.org/node/4408599524,17,POINT(2.325883 48.894498)
https://www.openstreetmap.org/node/4408599525,19,POINT(2.325959 48.894628)
https://www.openstreetmap.org/node/4408599526,2,POINT(2.327297 48.893536)
https://www.openstreetmap.org/node/4408599527,21bis,POINT(2.326071 48.894870)
https://www.openstreetmap.org/node/4408599528,25,POINT(2.326308 48.895272)
https://www.openstreetmap.org/node/4408599529,3,POINT(2.325414 48.893697)
https://www.openstreetmap.org/node/4408599530,5,POINT(2.325503 48.893848)
https://www.openstreetmap.org/node/4408599531,5,POINT(2.324232 48.893891)
https://www.openstreetmap.org/node/4408599532,52,POINT(2.320920 48.893316)
https://www.openstreetmap.org/node/4408599533,7,POINT(2.324264 48.894011)
https://www.openstreetmap.org/node/4408599534,7,POINT(2.325599 48.894012)
https://www.openstreetmap.org/node/4408599535,9,POINT(2.324283 48.894033)
https://www.openstreetmap.org/node/4408599536,9,POINT(2.325653 48.894105)
https://www.openstreetmap.org/node/4408599537,95,POINT(2.327548 48.893829)
https://www.openstreetmap.org/node/4408599538,97,POINT(2.327569 48.893892)
https://www.openstreetmap.org/node/4408599539,99,POINT(2.327591 48.893956)
https://www.openstreetmap.org/node/4408629246,1,POINT(2.321000 48.894251)
https://www.openstreetmap.org/node/4408629247,1,POINT(2.322360 48.894274)
https://www.openstreetmap.org/node/4408629248,2,POINT(2.321029 48.894232)
https://www.openstreetmap.org/node/4408629249,2,POINT(2.322402 48.894382)
https://www.openstreetmap.org/node/4408629250,3,POINT(2.322209 48.894328)
https://www.openstreetmap.org/node/4408629251,3,POINT(2.321096 48.894359)
https://www.openstreetmap.org/node/4408629252,4,POINT(2.321182 48.894403)
https://www.openstreetmap.org/node/4408629253,4,POINT(2.322199 48.894453)
https://www.openstreetmap.org/node/4408629254,5,POINT(2.322077 48.894375)
https://www.openstreetmap.org/node/4408629255,5,POINT(2.321199 48.894475)
https://www.openstreetmap.org/node/4409199283,1,POINT(2.328608 48.897436)
https://www.openstreetmap.org/node/4409199284,11,POINT(2.327755 48.897001)
https://www.openstreetmap.org/node/4409199285,133,POINT(2.328373 48.896284)
https://www.openstreetmap.org/node/4409199286,135,POINT(2.328410 48.896394)
https://www.openstreetmap.org/node/4409199287,137,POINT(2.328443 48.896489)
https://www.openstreetmap.org/node/4409199288,139,POINT(2.328480 48.896601)
https://www.openstreetmap.org/node/4409200389,147,POINT(2.328619 48.897011)
https://www.openstreetmap.org/node/4409200390,151,POINT(2.328689 48.897218)
https://www.openstreetmap.org/node/4409200391,16,POINT(2.327068 48.896192)
https://www.openstreetmap.org/node/4409200392,16,POINT(2.328484 48.896987)
https://www.openstreetmap.org/node/4409200393,2,POINT(2.327844 48.895092)
https://www.openstreetmap.org/node/4409200394,20,POINT(2.327157 48.896344)
https://www.openstreetmap.org/node/4409200395,20,POINT(2.328037 48.897203)
https://www.openstreetmap.org/node/4409200396,22,POINT(2.327320 48.896629)
https://www.openstreetmap.org/node/4409200397,3,POINT(2.327818 48.896597)
https://www.openstreetmap.org/node/4409200398,3,POINT(2.328389 48.897431)
https://www.openstreetmap.org/node/4409200399,4,POINT(2.327643 48.895159)
https://www.openstreetmap.org/node/4409200400,4,POINT(2.328110 48.896511)
https://www.openstreetmap.org/node/4409200401,4,POINT(2.327923 48.896542)
https://www.openstreetmap.org/node/4409200402,5,POINT(2.328135 48.897426)
https://www.openstreetmap.org/node/4409200403,6,POINT(2.327514 48.895203)
https://www.openstreetmap.org/node/4409200404,7,POINT(2.327689 48.896364)
https://www.openstreetmap.org/node/4409200405,9,POINT(2.327945 48.896908)
https://www.openstreetmap.org/node/4411076760,2,POINT(2.326774 48.897308)
https://www.openstreetmap.org/node/4411076761,21,POINT(2.326436 48.897390)
https://www.openstreetmap.org/node/4411076762,23,POINT(2.326265 48.897387)
https://www.openstreetmap.org/node/4411076763,3,POINT(2.326993 48.897280)
https://www.openstreetmap.org/node/4411076764,35,POINT(2.324859 48.897363)
https://www.openstreetmap.org/node/4411076765,37,POINT(2.327224 48.896834)
https://www.openstreetmap.org/node/4411076766,4,POINT(2.326917 48.897249)
https://www.openstreetmap.org/node/4411076767,6 bis,POINT(2.327167 48.897146)
https://www.openstreetmap.org/node/4411076768,6,POINT(2.327054 48.897192)
https://www.openstreetmap.org/node/4411076769,7,POINT(2.327291 48.897156)
https://www.openstreetmap.org/node/4412109482,10,POINT(2.322860 48.896505)
https://www.openstreetmap.org/node/4412109483,10,POINT(2.328022 48.897783)
https://www.openstreetmap.org/node/4412109484,12,POINT(2.322915 48.896575)
https://www.openstreetmap.org/node/4412109485,12,POINT(2.327593 48.897774)
https://www.openstreetmap.org/node/4412109486,14,POINT(2.322963 48.896635)
https://www.openstreetmap.org/node/4412109487,14,POINT(2.327411 48.897770)
https://www.openstreetmap.org/node/4412109488,16,POINT(2.327159 48.897764)
https://www.openstreetmap.org/node/4412111189,18,POINT(2.326937 48.897760)
https://www.openstreetmap.org/node/4412111190,2,POINT(2.322950 48.896019)
https://www.openstreetmap.org/node/4412111191,2,POINT(2.322654 48.896247)
https://www.openstreetmap.org/node/4412111192,22,POINT(2.326771 48.897756)
https://www.openstreetmap.org/node/4412111193,3,POINT(2.322696 48.896058)
https://www.openstreetmap.org/node/4412111194,38,POINT(2.323486 48.896266)
https://www.openstreetmap.org/node/4412111195,4,POINT(2.322811 48.896068)
https://www.openstreetmap.org/node/4412111196,4,POINT(2.322713 48.896320)
https://www.openstreetmap.org/node/4412111197,40,POINT(2.323502 48.896286)
https://www.openstreetmap.org/node/4412111198,41,POINT(2.323052 48.896020)
https://www.openstreetmap.org/node/4412111199,42,POINT(2.323862 48.896803)
https://www.openstreetmap.org/node/4412111200,43,POINT(2.323095 48.896072)
https://www.openstreetmap.org/node/4412111201,44,POINT(2.324008 48.896980)
https://www.openstreetmap.org/node/4412111202,45,POINT(2.323070 48.896147)
https://www.openstreetmap.org/node/4412111203,45,POINT(2.323881 48.897280)
https://www.openstreetmap.org/node/4412111204,47,POINT(2.323122 48.896210)
https://www.openstreetmap.org/node/4412111205,47,POINT(2.323650 48.897331)
https://www.openstreetmap.org/node/4412111206,49,POINT(2.323218 48.896242)
https://www.openstreetmap.org/node/4412111208,5,POINT(2.322579 48.896078)
https://www.openstreetmap.org/node/4412111209,51 bis,POINT(2.323533 48.896628)
https://www.openstreetmap.org/node/4412111210,51,POINT(2.323311 48.896356)
https://www.openstreetmap.org/node/4412111211,53,POINT(2.323659 48.896780)
https://www.openstreetmap.org/node/4412111212,55,POINT(2.323754 48.896896)
https://www.openstreetmap.org/node/4412111213,57,POINT(2.323820 48.896976)
https://www.openstreetmap.org/node/4412111214,59,POINT(2.323890 48.897062)
https://www.openstreetmap.org/node/4412111215,6,POINT(2.322778 48.896402)
https://www.openstreetmap.org/node/4412111216,7,POINT(2.322487 48.896113)
https://www.openstreetmap.org/node/4412111217,92,POINT(2.323065 48.897170)
https://www.openstreetmap.org/node/4412225615,1,POINT(2.324221 48.898357)
https://www.openstreetmap.org/node/4412225616,11,POINT(2.325187 48.898169)
https://www.openstreetmap.org/node/4412225617,11,POINT(2.326323 48.898528)
https://www.openstreetmap.org/node/4412225618,13,POINT(2.326317 48.898662)
https://www.openstreetmap.org/node/4412225619,14,POINT(2.325336 48.898473)
https://www.openstreetmap.org/node/4412225620,16,POINT(2.325245 48.898530)
https://www.openstreetmap.org/node/4412225621,19,POINT(2.325694 48.898524)
https://www.openstreetmap.org/node/4412225622,24,POINT(2.325952 48.897739)
https://www.openstreetmap.org/node/4412225623,26,POINT(2.325814 48.897736)
https://www.openstreetmap.org/node/4412225624,3,POINT(2.326348 48.897995)
https://www.openstreetmap.org/node/4412225625,3,POINT(2.324345 48.898444)
https://www.openstreetmap.org/node/4412225626,30,POINT(2.325591 48.897731)
https://www.openstreetmap.org/node/4412225627,34,POINT(2.325393 48.897727)
https://www.openstreetmap.org/node/4412225628,36,POINT(2.325180 48.897723)
https://www.openstreetmap.org/node/4412225629,44,POINT(2.323735 48.897767)
https://www.openstreetmap.org/node/4412225630,5,POINT(2.324743 48.897856)
https://www.openstreetmap.org/node/4412225631,5,POINT(2.326340 48.898170)
https://www.openstreetmap.org/node/4412225632,5,POINT(2.324484 48.898542)
https://www.openstreetmap.org/node/4412225633,6,POINT(2.324565 48.898402)
https://www.openstreetmap.org/node/4412225634,7,POINT(2.324863 48.897940)
https://www.openstreetmap.org/node/4412225635,7,POINT(2.326333 48.898320)
https://www.openstreetmap.org/node/4412225636,7,POINT(2.324645 48.898654)
https://www.openstreetmap.org/node/4412225637,8,POINT(2.324664 48.898471)
https://www.openstreetmap.org/node/4412225638,9,POINT(2.325102 48.898109)
https://www.openstreetmap.org/node/4412225639,9,POINT(2.326328 48.898431)
https://www.openstreetmap.org/node/4416073768,58,POINT(2.374134 48.897698)
https://www.openstreetmap.org/node/4416073769,68,POINT(2.373506 48.897683)
https://www.openstreetmap.org/node/4416073770,62,POINT(2.373844 48.897691)
https://www.openstreetmap.org/node/4416073772,74,POINT(2.372892 48.897669)
https://www.openstreetmap.org/node/4416976989,5,POINT(2.370681 48.890049)
https://www.openstreetmap.org/node/4417197993,165,POINT(2.337582 48.893341)
https://www.openstreetmap.org/node/4425279340,100,POINT(2.317877 48.888130)
https://www.openstreetmap.org/node/4425279341,102,POINT(2.317706 48.888232)
https://www.openstreetmap.org/node/4425279342,47,POINT(2.320423 48.890014)
https://www.openstreetmap.org/node/4425279344,82,POINT(2.320341 48.888605)
https://www.openstreetmap.org/node/4425279346,87,POINT(2.316691 48.888691)
https://www.openstreetmap.org/node/4425279347,88,POINT(2.319921 48.887871)
https://www.openstreetmap.org/node/4425279348,89,POINT(2.316564 48.888766)
https://www.openstreetmap.org/node/4425279349,91 bis,POINT(2.316371 48.888881)
